,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,sa,1,1,0,sa,tad,,m. sg. nom.,2,2,shr_new_nbest/new_1/1654.csv
1,1,3,0,tataH,1,1,0,tataḥ,tatas,,adv.,5,5,shr_new_nbest/new_1/1654.csv
2,2,3,0,tataH,1,1,0,tataḥ,tad,,tasil,5,5,shr_new_nbest/new_1/1654.csv
3,8,3,0,tataH,1,2,0,tataḥ,tata,,m. sg. nom.,5,5,shr_new_nbest/new_1/1654.csv
4,11,3,0,tataH,1,3,0,tataḥ,tata,,m. sg. nom.,5,5,shr_new_nbest/new_1/1654.csv
5,3,5,0,rAmalakzmaRO,1,1,0,rāma,rāma,,iic.,4,4,shr_new_nbest/new_1/1654.csv
6,4,5,0,rAmalakzmaRO,1,1,4,lakṣmaṇau,lakṣmaṇa,,m. du. acc.,9,12,shr_new_nbest/new_1/1654.csv
7,5,5,0,rAmalakzmaRO,1,1,4,lakṣmaṇau,lakṣmaṇa,,m. du. nom.,9,12,shr_new_nbest/new_1/1654.csv
8,9,5,0,rAmalakzmaRO,1,2,0,rāma,rā,,imp. [2] ac. pl. 1,4,4,shr_new_nbest/new_1/1654.csv
9,10,5,0,rAmalakzmaRO,1,2,4,lakṣmaṇau,lakṣmaṇa,,m. du. voc.,9,12,shr_new_nbest/new_1/1654.csv
10,3,5,1,kAmalakzmaRO,1.273234654129E-62,1,0,kāma,kāma,,iic.,4,4,shr_new_nbest/new_1/1659.csv
11,4,5,1,kAmalakzmaRO,1.273234654129E-62,1,4,lakṣmaṇau,lakṣmaṇa,,m. du. acc.,9,12,shr_new_nbest/new_1/1659.csv
12,5,5,1,kAmalakzmaRO,1.273234654129E-62,1,4,lakṣmaṇau,lakṣmaṇa,,m. du. nom.,9,12,shr_new_nbest/new_1/1659.csv
13,9,5,1,kAmalakzmaRO,1.273234654129E-62,2,0,kām,kim,,f. sg. acc.,3,3,shr_new_nbest/new_1/1659.csv
14,10,5,1,kAmalakzmaRO,1.273234654129E-62,2,3,a,a,,iic.,1,4,shr_new_nbest/new_1/1659.csv
15,11,5,1,kAmalakzmaRO,1.273234654129E-62,2,4,lakṣmaṇau,lakṣmaṇa,,m. du. voc.,9,12,shr_new_nbest/new_1/1659.csv
16,13,5,1,kAmalakzmaRO,1.273234654129E-62,3,0,kā,kim,,f. sg. nom.,2,2,shr_new_nbest/new_1/1659.csv
17,14,5,1,kAmalakzmaRO,1.273234654129E-62,4,1,āma,āma,,iic.,3,4,shr_new_nbest/new_1/1659.csv
18,15,5,1,kAmalakzmaRO,1.273234654129E-62,5,1,ama,am,,imp. [1] ac. sg. 2,3,4,shr_new_nbest/new_1/1659.csv
19,16,5,1,kAmalakzmaRO,1.273234654129E-62,6,1,āma,am,,pft. ac. pl. 2,3,4,shr_new_nbest/new_1/1659.csv
20,17,5,1,kAmalakzmaRO,1.273234654129E-62,6,1,āma,am,,pft. ac. sg. 3,3,4,shr_new_nbest/new_1/1659.csv
21,18,5,1,kAmalakzmaRO,1.273234654129E-62,6,1,āma,am,,pft. ac. sg. 1,3,4,shr_new_nbest/new_1/1659.csv
22,6,7,1,AdAya,0.9743589743589743594740302433,1,0,ādāya,ā-dā,,abs.,5,5,shr_new_nbest/new_1/1654.csv
23,6,7,2,AdAyat,3.020588377331097437446455578E-61,1,0,āda,ad,,pft. ac. pl. 2,3,3,shr_new_nbest/new_1/1660.csv
24,7,7,2,AdAyat,3.020588377331097437446455578E-61,1,0,āda,ad,,pft. ac. sg. 3,3,3,shr_new_nbest/new_1/1660.csv
25,8,7,2,AdAyat,3.020588377331097437446455578E-61,1,0,āda,ad,,pft. ac. sg. 1,3,3,shr_new_nbest/new_1/1660.csv
26,9,7,2,AdAyat,3.020588377331097437446455578E-61,1,3,yat,yat,,n. sg. acc.,3,6,shr_new_nbest/new_1/1660.csv
27,10,7,2,AdAyat,3.020588377331097437446455578E-61,1,3,yat,yat,,n. sg. nom.,3,6,shr_new_nbest/new_1/1660.csv
28,15,7,2,AdAyat,3.020588377331097437446455578E-61,2,2,āyat,ā-yat,,n. sg. acc.,4,6,shr_new_nbest/new_1/1660.csv
29,16,7,2,AdAyat,3.020588377331097437446455578E-61,2,2,āyat,ā-yat,,n. sg. nom.,4,6,shr_new_nbest/new_1/1660.csv
30,18,7,2,AdAyat,3.020588377331097437446455578E-61,3,2,āyat,ā-yat,,n. sg. voc.,4,6,shr_new_nbest/new_1/1660.csv
31,19,7,2,AdAyat,3.020588377331097437446455578E-61,4,2,ayat,ayat,,n. sg. acc.,4,6,shr_new_nbest/new_1/1660.csv
32,20,7,2,AdAyat,3.020588377331097437446455578E-61,4,2,ayat,ayat,,n. sg. nom.,4,6,shr_new_nbest/new_1/1660.csv
33,21,7,2,AdAyat,3.020588377331097437446455578E-61,5,2,ayat,ayat,,n. sg. voc.,4,6,shr_new_nbest/new_1/1660.csv
34,22,7,2,AdAyat,3.020588377331097437446455578E-61,6,2,a,a,,iic.,1,3,shr_new_nbest/new_1/1660.csv
35,23,7,2,AdAyat,3.020588377331097437446455578E-61,6,3,yat,yat,,n. sg. voc.,3,6,shr_new_nbest/new_1/1660.csv
36,7,8,1,prasTitaH,5.373492542892099999999999968E-27,1,0,prasthitaḥ,pra-sthita,,m. sg. nom.,10,9,shr_new_nbest/new_1/1654.csv
37,7,8,2,tprasTitaH,1.460882999999999999999999991E-27,1,0,tprasthitaḥ,tprasthitaḥ,,?,11,10,shr_new_nbest/new_1/1656.csv
38,7,8,3,t,1.322875999999999999999999992E-30,1,0,t,t,,?,1,1,shr_new_nbest/new_1/1658.csv
39,7,8,4,trasTitaH,4.495675825642099999999999973E-46,1,0,trasthitaḥ,trasthitaḥ,,?,10,9,shr_new_nbest/new_1/1657.csv
40,7,9,1,prasTitaH,0.9743589743589743594740302433,1,0,prasthitaḥ,pra-sthita,,m. sg. nom.,10,9,shr_new_nbest/new_1/1654.csv
41,,0,0,<eps>,1,1,0,<eps>,,,,1,1,
42,,2,0,<eps>,1,1,0,<eps>,,,,1,1,
43,,4,0,<eps>,1,1,0,<eps>,,,,1,1,
44,,6,0,<eps>,1,1,0,<eps>,,,,1,1,
45,,7,0,<eps>,0.02564102564102564052596975674,1,0,<eps>,,,,6,6,
46,,8,0,<eps>,0.9999999999999999999999999940,1,0,<eps>,,,,10,10,
47,,9,0,<eps>,0.02564102564102564052596975674,1,0,<eps>,,,,9,9,
48,,10,0,<eps>,1,1,0,<eps>,,,,1,1,
