,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,zazWe,1,1,0,ṣaṣṭhe,ṣaṣṭha,,m. sg. loc.,6,5,shr_new_nbest/new_2/477.csv
1,1,1,0,zazWe,1,1,0,ṣaṣṭhe,ṣaṣṭha,,n. du. acc.,6,5,shr_new_nbest/new_2/477.csv
2,2,1,0,zazWe,1,1,0,ṣaṣṭhe,ṣaṣṭha,,n. du. nom.,6,5,shr_new_nbest/new_2/477.csv
3,3,1,0,zazWe,1,1,0,ṣaṣṭhe,ṣaṣṭha,,n. sg. loc.,6,5,shr_new_nbest/new_2/477.csv
4,23,1,0,zazWe,1,2,0,ṣaṣṭhe,ṣaṣṭha,,n. du. voc.,6,5,shr_new_nbest/new_2/477.csv
5,4,3,0,dine,1,1,0,dine,dina,,n. du. acc.,4,4,shr_new_nbest/new_2/477.csv
6,5,3,0,dine,1,1,0,dine,dina,,n. du. nom.,4,4,shr_new_nbest/new_2/477.csv
7,6,3,0,dine,1,1,0,dine,dina,,n. sg. loc.,4,4,shr_new_nbest/new_2/477.csv
8,24,3,0,dine,1,2,0,dine,dina,,n. du. voc.,4,4,shr_new_nbest/new_2/477.csv
9,7,5,0,akasmAt,0.9999999999999999525701700000,1,0,akasmāt,akasmāt,,adv.,7,7,shr_new_nbest/new_2/477.csv
10,7,5,1,akasmAd,4.742982999999999775041122617E-17,1,0,akasmād,akasmād,,?,7,7,shr_new_nbest/new_2/478.csv
11,8,9,0,balipIWAt,0.9999999999999999999999995460,1,0,bali,bali,,iic.,4,4,shr_new_nbest/new_2/477.csv
12,9,9,0,balipIWAt,0.9999999999999999999999995460,1,0,bali,balin,,iic.,4,4,shr_new_nbest/new_2/477.csv
13,10,9,0,balipIWAt,0.9999999999999999999999995460,1,4,pīṭhāt,pīṭha,,n. sg. abl.,6,9,shr_new_nbest/new_2/477.csv
14,25,9,0,balipIWAt,0.9999999999999999999999995460,2,0,bali,balin,,n. sg. acc.,4,4,shr_new_nbest/new_2/477.csv
15,26,9,0,balipIWAt,0.9999999999999999999999995460,2,0,bali,balin,,n. sg. nom.,4,4,shr_new_nbest/new_2/477.csv
16,27,9,0,balipIWAt,0.9999999999999999999999995460,2,4,pīṭhāt,pīṭha,,m. sg. abl.,6,9,shr_new_nbest/new_2/477.csv
17,36,9,0,balipIWAt,0.9999999999999999999999995460,3,4,pīṭha,pīṭha,,iic.,5,8,shr_new_nbest/new_2/477.csv
18,37,9,0,balipIWAt,0.9999999999999999999999995460,4,7,at,ad,,m. sg. nom.,2,9,shr_new_nbest/new_2/477.csv
19,38,9,0,balipIWAt,0.9999999999999999999999995460,4,7,at,ad,,n. sg. acc.,2,9,shr_new_nbest/new_2/477.csv
20,39,9,0,balipIWAt,0.9999999999999999999999995460,4,7,at,ad,,n. sg. nom.,2,9,shr_new_nbest/new_2/477.csv
21,40,9,0,balipIWAt,0.9999999999999999999999995460,4,7,at,ad,,f. sg. nom.,2,9,shr_new_nbest/new_2/477.csv
22,41,9,0,balipIWAt,0.9999999999999999999999995460,5,7,at,ad,,m. sg. voc.,2,9,shr_new_nbest/new_2/477.csv
23,42,9,0,balipIWAt,0.9999999999999999999999995460,5,7,at,ad,,n. sg. voc.,2,9,shr_new_nbest/new_2/477.csv
24,43,9,0,balipIWAt,0.9999999999999999999999995460,5,7,at,ad,,f. sg. voc.,2,9,shr_new_nbest/new_2/477.csv
25,8,9,1,balpIWAt,4.255589999999999999999998068E-25,1,0,balpīṭhāt,balpīṭhāt,,?,9,8,shr_new_nbest/new_2/480.csv
26,8,9,2,baqipIWAt,2.834063999999999999999998713E-26,1,0,baḍipīṭhāt,baḍipīṭhāt,,?,10,9,shr_new_nbest/new_2/481.csv
27,8,9,3,balapIWAt,8.025457999999999999999996356E-30,1,0,bala,bala,,iic.,4,4,shr_new_nbest/new_2/482.csv
28,9,9,3,balapIWAt,8.025457999999999999999996356E-30,1,4,pīṭhāt,pīṭha,,n. sg. abl.,6,9,shr_new_nbest/new_2/482.csv
29,24,9,3,balapIWAt,8.025457999999999999999996356E-30,2,0,bala,bal,,imp. [1] ac. sg. 2,4,4,shr_new_nbest/new_2/482.csv
30,25,9,3,balapIWAt,8.025457999999999999999996356E-30,2,4,pīṭhāt,pīṭha,,m. sg. abl.,6,9,shr_new_nbest/new_2/482.csv
31,34,9,3,balapIWAt,8.025457999999999999999996356E-30,3,4,pīṭha,pīṭha,,iic.,5,8,shr_new_nbest/new_2/482.csv
32,35,9,3,balapIWAt,8.025457999999999999999996356E-30,4,7,at,ad,,m. sg. nom.,2,9,shr_new_nbest/new_2/482.csv
33,36,9,3,balapIWAt,8.025457999999999999999996356E-30,4,7,at,ad,,n. sg. acc.,2,9,shr_new_nbest/new_2/482.csv
34,37,9,3,balapIWAt,8.025457999999999999999996356E-30,4,7,at,ad,,n. sg. nom.,2,9,shr_new_nbest/new_2/482.csv
35,38,9,3,balapIWAt,8.025457999999999999999996356E-30,4,7,at,ad,,f. sg. nom.,2,9,shr_new_nbest/new_2/482.csv
36,39,9,3,balapIWAt,8.025457999999999999999996356E-30,5,7,at,ad,,m. sg. voc.,2,9,shr_new_nbest/new_2/482.csv
37,40,9,3,balapIWAt,8.025457999999999999999996356E-30,5,7,at,ad,,n. sg. voc.,2,9,shr_new_nbest/new_2/482.csv
38,41,9,3,balapIWAt,8.025457999999999999999996356E-30,5,7,at,ad,,f. sg. voc.,2,9,shr_new_nbest/new_2/482.csv
39,8,9,4,balipIWAd,4.145688999999999999999998118E-31,1,0,balipīṭhād,balipīṭhād,,?,10,9,shr_new_nbest/new_2/486.csv
40,8,9,5,balIpIWAt,2.099664999999999999999999047E-33,1,0,balī,bali,,m. du. acc.,4,4,shr_new_nbest/new_2/485.csv
41,9,9,5,balIpIWAt,2.099664999999999999999999047E-33,1,0,balī,bali,,m. du. nom.,4,4,shr_new_nbest/new_2/485.csv
42,10,9,5,balIpIWAt,2.099664999999999999999999047E-33,1,0,balī,balin,,m. sg. nom.,4,4,shr_new_nbest/new_2/485.csv
43,11,9,5,balIpIWAt,2.099664999999999999999999047E-33,1,4,pīṭhāt,pīṭha,,n. sg. abl.,6,9,shr_new_nbest/new_2/485.csv
