,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,tAH,1,1,0,tāḥ,tad,,f. pl. acc.,3,3,shr_new_nbest/new_2/901.csv
1,1,1,0,tAH,1,1,0,tāḥ,tad,,f. pl. nom.,3,3,shr_new_nbest/new_2/901.csv
2,2,3,0,sarvAH,1,1,0,sarvāḥ,sarva,,m. pl. nom.,6,6,shr_new_nbest/new_2/901.csv
3,17,3,0,sarvAH,1,2,0,sarvāḥ,sarva,,f. pl. acc.,6,6,shr_new_nbest/new_2/901.csv
4,18,3,0,sarvAH,1,2,0,sarvāḥ,sarva,,f. pl. nom.,6,6,shr_new_nbest/new_2/901.csv
5,25,3,0,sarvAH,1,3,0,sarvāḥ,sarva,,m. pl. voc.,6,6,shr_new_nbest/new_2/901.csv
6,26,3,0,sarvAH,1,3,0,sarvāḥ,sarva,,f. pl. voc.,6,6,shr_new_nbest/new_2/901.csv
7,3,5,0,api,1,1,0,api,api,,conj.,3,3,shr_new_nbest/new_2/901.csv
8,4,5,0,api,1,1,0,api,api,,prep.,3,3,shr_new_nbest/new_2/901.csv
9,5,7,1,brahmadattAya,0.9958506224066390038188047726,1,0,brahma,brahman,,iic.,6,6,shr_new_nbest/new_2/901.csv
10,6,7,1,brahmadattAya,0.9958506224066390038188047726,1,6,dattāya,datta,,n. sg. dat.,7,13,shr_new_nbest/new_2/901.csv
11,7,7,1,brahmadattAya,0.9958506224066390038188047726,1,6,dattāya,datta,,m. sg. dat.,7,13,shr_new_nbest/new_2/901.csv
12,19,7,1,brahmadattAya,0.9958506224066390038188047726,2,0,brahma,brahman,,n. sg. acc.,6,6,shr_new_nbest/new_2/901.csv
13,20,7,1,brahmadattAya,0.9958506224066390038188047726,2,0,brahma,brahman,,n. sg. nom.,6,6,shr_new_nbest/new_2/901.csv
14,21,7,1,brahmadattAya,0.9958506224066390038188047726,2,6,datta,datta,,iic.,5,11,shr_new_nbest/new_2/901.csv
