,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,AByAm,1,1,0,ābhyām,idam,,n. du. abl.,6,5,shr_new_nbest/new_1/1564.csv
1,1,1,0,AByAm,1,1,0,ābhyām,idam,,n. du. dat.,6,5,shr_new_nbest/new_1/1564.csv
2,2,1,0,AByAm,1,1,0,ābhyām,idam,,n. du. i.,6,5,shr_new_nbest/new_1/1564.csv
3,3,1,0,AByAm,1,1,0,ābhyām,idam,,m. du. abl.,6,5,shr_new_nbest/new_1/1564.csv
4,4,1,0,AByAm,1,1,0,ābhyām,idam,,m. du. dat.,6,5,shr_new_nbest/new_1/1564.csv
5,5,1,0,AByAm,1,1,0,ābhyām,idam,,m. du. i.,6,5,shr_new_nbest/new_1/1564.csv
6,6,1,0,AByAm,1,1,0,ābhyām,idam,,f. du. abl.,6,5,shr_new_nbest/new_1/1564.csv
7,7,1,0,AByAm,1,1,0,ābhyām,idam,,f. du. dat.,6,5,shr_new_nbest/new_1/1564.csv
8,8,1,0,AByAm,1,1,0,ābhyām,idam,,f. du. i.,6,5,shr_new_nbest/new_1/1564.csv
9,9,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,1,0,kṣut,kṣudh,,iic.,4,4,shr_new_nbest/new_1/1564.csv
10,10,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,1,4,pipāsāt,pipāsā,,m. sg. abl.,7,11,shr_new_nbest/new_1/1564.csv
11,11,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,1,4,pipāsāt,pipāsā,,n. sg. abl.,7,11,shr_new_nbest/new_1/1564.csv
12,12,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,1,11,ibha,ibha,,iic.,4,14,shr_new_nbest/new_1/1564.csv
13,13,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,1,14,dāḥ,da,,m. pl. nom.,3,17,shr_new_nbest/new_1/1564.csv
14,14,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,1,14,dāḥ,da,,f. pl. acc.,3,17,shr_new_nbest/new_1/1564.csv
15,15,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,1,14,dāḥ,da,,f. pl. nom.,3,17,shr_new_nbest/new_1/1564.csv
16,18,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,2,0,kṣut,kṣudh,,f. sg. nom.,4,4,shr_new_nbest/new_1/1564.csv
17,19,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,2,4,pipāsā,pipāsā,,iic.,6,10,shr_new_nbest/new_1/1564.csv
18,20,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,2,12,bhā,bhā,,iic.,3,14,shr_new_nbest/new_1/1564.csv
19,21,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,2,14,dāḥ,da,,m. pl. voc.,3,17,shr_new_nbest/new_1/1564.csv
20,22,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,2,14,dāḥ,da,,f. pl. voc.,3,17,shr_new_nbest/new_1/1564.csv
21,24,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,3,4,pipāsā,pipāsā,,f. sg. nom.,6,10,shr_new_nbest/new_1/1564.csv
22,25,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,3,12,bhā,bhā,,f. sg. nom.,3,14,shr_new_nbest/new_1/1564.csv
23,27,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,4,4,pipāsa,pā,,des. imp. ac. sg. 2,6,10,shr_new_nbest/new_1/1564.csv
24,28,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,4,4,pipāsa,pā,,des. imp. ac. sg. 2,6,10,shr_new_nbest/new_1/1564.csv
25,29,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,4,12,bhā,bha,,f. sg. nom.,3,14,shr_new_nbest/new_1/1564.csv
26,31,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,5,9,ādi,ādi,,iic.,3,12,shr_new_nbest/new_1/1564.csv
27,32,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,5,9,ādi,ādin,,iic.,3,12,shr_new_nbest/new_1/1564.csv
28,33,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,5,12,bha,bha,,iic.,3,14,shr_new_nbest/new_1/1564.csv
29,35,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,6,9,ādi,ādi,,n. sg. acc.,3,12,shr_new_nbest/new_1/1564.csv
30,36,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,6,9,ādi,ādi,,n. sg. nom.,3,12,shr_new_nbest/new_1/1564.csv
31,37,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,6,9,ādi,ādin,,n. sg. acc.,3,12,shr_new_nbest/new_1/1564.csv
32,38,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,6,9,ādi,ādin,,n. sg. nom.,3,12,shr_new_nbest/new_1/1564.csv
33,39,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,6,13,adāḥ,ada,,m. pl. nom.,4,17,shr_new_nbest/new_1/1564.csv
34,40,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,6,13,adāḥ,ada,,f. pl. acc.,4,17,shr_new_nbest/new_1/1564.csv
35,41,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,6,13,adāḥ,ada,,f. pl. nom.,4,17,shr_new_nbest/new_1/1564.csv
36,42,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,6,13,adāḥ,adas,,m. sg. nom.,4,17,shr_new_nbest/new_1/1564.csv
37,44,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,7,9,adi,ad,,m. sg. loc.,3,12,shr_new_nbest/new_1/1564.csv
38,45,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,7,9,adi,ad,,n. sg. loc.,3,12,shr_new_nbest/new_1/1564.csv
39,46,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,7,9,adi,ad,,f. sg. loc.,3,12,shr_new_nbest/new_1/1564.csv
40,47,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,7,13,ādāḥ,āda,,m. pl. nom.,4,17,shr_new_nbest/new_1/1564.csv
41,48,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,7,13,ādāḥ,āda,,f. pl. acc.,4,17,shr_new_nbest/new_1/1564.csv
42,49,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,7,13,ādāḥ,āda,,f. pl. nom.,4,17,shr_new_nbest/new_1/1564.csv
43,50,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,8,9,at,ad,,m. sg. nom.,2,11,shr_new_nbest/new_1/1564.csv
44,51,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,8,9,at,ad,,n. sg. acc.,2,11,shr_new_nbest/new_1/1564.csv
45,52,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,8,9,at,ad,,n. sg. nom.,2,11,shr_new_nbest/new_1/1564.csv
46,53,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,8,9,at,ad,,f. sg. nom.,2,11,shr_new_nbest/new_1/1564.csv
47,54,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,8,13,adāḥ,ada,,m. pl. voc.,4,17,shr_new_nbest/new_1/1564.csv
48,55,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,8,13,adāḥ,ada,,f. pl. voc.,4,17,shr_new_nbest/new_1/1564.csv
49,56,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,9,9,at,ad,,iic.,2,11,shr_new_nbest/new_1/1564.csv
50,57,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,9,13,ādāḥ,āda,,m. pl. voc.,4,17,shr_new_nbest/new_1/1564.csv
51,58,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,9,13,ādāḥ,āda,,f. pl. voc.,4,17,shr_new_nbest/new_1/1564.csv
52,59,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,10,13,ādāḥ,ā-dā,,aor. [1] ac. sg. 2,4,17,shr_new_nbest/new_1/1564.csv
53,60,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,10,13,ādāḥ,ā-dā,,impft. [2] ac. sg. 2,4,17,shr_new_nbest/new_1/1564.csv
54,61,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,11,13,adāḥ,dā,,aor. [1] ac. sg. 2,4,17,shr_new_nbest/new_1/1564.csv
55,62,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,11,13,adāḥ,dā,,impft. [2] ac. sg. 2,4,17,shr_new_nbest/new_1/1564.csv
56,63,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,11,13,adāḥ,dā,,impft. [2] ac. sg. 2,4,17,shr_new_nbest/new_1/1564.csv
57,64,5,0,kzutpipAsAdiBAdAH,0.9999999999999999557156622770,11,13,adāḥ,dā,,aor. [1] ac. sg. 2,4,17,shr_new_nbest/new_1/1564.csv
58,9,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,1,0,kṣut,kṣudh,,iic.,4,4,shr_new_nbest/new_1/1565.csv
59,10,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,1,4,pipāsāt,pipāsā,,m. sg. abl.,7,11,shr_new_nbest/new_1/1565.csv
60,11,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,1,4,pipāsāt,pipāsā,,n. sg. abl.,7,11,shr_new_nbest/new_1/1565.csv
61,12,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,1,11,iva,iva,,part.,3,14,shr_new_nbest/new_1/1565.csv
62,13,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,1,14,dāḥ,da,,m. pl. nom.,3,17,shr_new_nbest/new_1/1565.csv
63,14,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,1,14,dāḥ,da,,f. pl. acc.,3,17,shr_new_nbest/new_1/1565.csv
64,15,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,1,14,dāḥ,da,,f. pl. nom.,3,17,shr_new_nbest/new_1/1565.csv
65,18,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,2,0,kṣut,kṣudh,,f. sg. nom.,4,4,shr_new_nbest/new_1/1565.csv
66,19,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,2,4,pipāsā,pipāsā,,iic.,6,10,shr_new_nbest/new_1/1565.csv
67,20,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,2,10,diva,diva,,iic.,4,14,shr_new_nbest/new_1/1565.csv
68,21,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,2,14,dāḥ,da,,m. pl. voc.,3,17,shr_new_nbest/new_1/1565.csv
69,22,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,2,14,dāḥ,da,,f. pl. voc.,3,17,shr_new_nbest/new_1/1565.csv
70,24,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,3,4,pipāsā,pipāsā,,f. sg. nom.,6,10,shr_new_nbest/new_1/1565.csv
71,25,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,3,10,divā,divā,,iic.,4,14,shr_new_nbest/new_1/1565.csv
72,27,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,4,4,pipāsa,pā,,des. imp. ac. sg. 2,6,10,shr_new_nbest/new_1/1565.csv
73,28,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,4,4,pipāsa,pā,,des. imp. ac. sg. 2,6,10,shr_new_nbest/new_1/1565.csv
74,29,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,4,10,divā,div,,m. sg. i.,4,14,shr_new_nbest/new_1/1565.csv
75,30,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,4,10,divā,div,,n. sg. i.,4,14,shr_new_nbest/new_1/1565.csv
76,31,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,4,10,divā,div,,f. sg. i.,4,14,shr_new_nbest/new_1/1565.csv
77,33,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,5,9,ādiva,ad,,pft. ac. du. 1,5,14,shr_new_nbest/new_1/1565.csv
78,35,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,6,9,ādi,ādi,,iic.,3,12,shr_new_nbest/new_1/1565.csv
79,36,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,6,9,ādi,ādin,,iic.,3,12,shr_new_nbest/new_1/1565.csv
80,37,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,6,12,vādāḥ,vāda,,m. pl. nom.,5,17,shr_new_nbest/new_1/1565.csv
81,38,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,6,12,vādāḥ,vāda,,f. pl. acc.,5,17,shr_new_nbest/new_1/1565.csv
82,39,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,6,12,vādāḥ,vāda,,f. pl. nom.,5,17,shr_new_nbest/new_1/1565.csv
83,41,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,7,9,ādi,ādi,,n. sg. acc.,3,12,shr_new_nbest/new_1/1565.csv
84,42,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,7,9,ādi,ādi,,n. sg. nom.,3,12,shr_new_nbest/new_1/1565.csv
85,43,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,7,9,ādi,ādin,,n. sg. acc.,3,12,shr_new_nbest/new_1/1565.csv
86,44,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,7,9,ādi,ādin,,n. sg. nom.,3,12,shr_new_nbest/new_1/1565.csv
87,45,5,1,kzutpipAsAdivAdAH,4.423982999999999804086842747E-17,7,12,vādāḥ,vāda,,m. pl. voc.,5,17,shr_new_nbest/new_1/1565.csv
