,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,rAmaH,1,1,0,rāmaḥ,rāma,,m. sg. nom.,5,5,shr_new_nbest/new_2/636.csv
1,16,1,0,rAmaH,1,2,0,rāmaḥ,rā,,pr. [2] ac. pl. 1,5,5,shr_new_nbest/new_2/636.csv
2,1,3,0,avaSyameva,1,1,0,avaśyam,avaśya,,m. sg. acc.,7,7,shr_new_nbest/new_2/636.csv
3,2,3,0,avaSyameva,1,1,0,avaśyam,avaśya,,n. sg. acc.,7,7,shr_new_nbest/new_2/636.csv
4,3,3,0,avaSyameva,1,1,0,avaśyam,avaśya,,n. sg. nom.,7,7,shr_new_nbest/new_2/636.csv
5,4,3,0,avaSyameva,1,1,7,iva,iva,,part.,3,10,shr_new_nbest/new_2/636.csv
6,17,3,0,avaSyameva,1,2,0,ava,av,,imp. [1] ac. sg. 2,3,3,shr_new_nbest/new_2/636.csv
7,18,3,0,avaSyameva,1,2,3,śya,śā,,imp. [4] ac. sg. 2,3,6,shr_new_nbest/new_2/636.csv
8,19,3,0,avaSyameva,1,2,6,mā,mā,,part.,2,8,shr_new_nbest/new_2/636.csv
9,25,3,0,avaSyameva,1,3,0,a,a,,iic.,1,1,shr_new_nbest/new_2/636.csv
10,26,3,0,avaSyameva,1,3,1,vaśyam,vaśya,,n. sg. acc.,6,7,shr_new_nbest/new_2/636.csv
11,27,3,0,avaSyameva,1,3,1,vaśyam,vaśya,,n. sg. nom.,6,7,shr_new_nbest/new_2/636.csv
12,28,3,0,avaSyameva,1,3,1,vaśyam,vaśya,,m. sg. acc.,6,7,shr_new_nbest/new_2/636.csv
13,29,3,0,avaSyameva,1,3,7,eva,eva,,prep.,3,10,shr_new_nbest/new_2/636.csv
14,34,3,0,avaSyameva,1,4,1,vaśi,vaśi,,n. sg. acc.,4,5,shr_new_nbest/new_2/636.csv
15,35,3,0,avaSyameva,1,4,1,vaśi,vaśi,,n. sg. nom.,4,5,shr_new_nbest/new_2/636.csv
16,36,3,0,avaSyameva,1,4,1,vaśi,vaśin,,n. sg. acc.,4,5,shr_new_nbest/new_2/636.csv
17,37,3,0,avaSyameva,1,4,1,vaśi,vaśin,,n. sg. nom.,4,5,shr_new_nbest/new_2/636.csv
