,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,kimetasya,0.9999999999999999999999999390,1,0,kim,kim,,iic.,3,3,shr_new_nbest/new_2/335.csv
1,1,1,0,kimetasya,0.9999999999999999999999999390,1,3,etasya,ā-ita,,n. sg. g.,6,9,shr_new_nbest/new_2/335.csv
2,2,1,0,kimetasya,0.9999999999999999999999999390,1,3,etasya,ā-ita,,m. sg. g.,6,9,shr_new_nbest/new_2/335.csv
3,6,1,0,kimetasya,0.9999999999999999999999999390,2,0,kim,kim,,n. sg. acc.,3,3,shr_new_nbest/new_2/335.csv
4,7,1,0,kimetasya,0.9999999999999999999999999390,2,0,kim,kim,,n. sg. nom.,3,3,shr_new_nbest/new_2/335.csv
5,8,1,0,kimetasya,0.9999999999999999999999999390,2,3,etasya,etad,,n. sg. g.,6,9,shr_new_nbest/new_2/335.csv
6,9,1,0,kimetasya,0.9999999999999999999999999390,2,3,etasya,etad,,m. sg. g.,6,9,shr_new_nbest/new_2/335.csv
7,0,1,1,ime,6.059147999999999999999999630E-26,1,0,ime,idam,,n. du. acc.,3,3,shr_new_nbest/new_2/337.csv
8,1,1,1,ime,6.059147999999999999999999630E-26,1,0,ime,idam,,n. du. nom.,3,3,shr_new_nbest/new_2/337.csv
9,2,1,1,ime,6.059147999999999999999999630E-26,1,0,ime,idam,,m. pl. nom.,3,3,shr_new_nbest/new_2/337.csv
10,3,1,1,ime,6.059147999999999999999999630E-26,1,0,ime,idam,,f. du. acc.,3,3,shr_new_nbest/new_2/337.csv
11,4,1,1,ime,6.059147999999999999999999630E-26,1,0,ime,idam,,f. du. nom.,3,3,shr_new_nbest/new_2/337.csv
12,0,1,2,kim,3.439718999999999999999999790E-30,1,0,kim,kim,,n. sg. acc.,3,3,shr_new_nbest/new_2/338.csv
13,1,1,2,kim,3.439718999999999999999999790E-30,1,0,kim,kim,,n. sg. nom.,3,3,shr_new_nbest/new_2/338.csv
14,0,1,3,kiMetasya,1.025572104905999999999999937E-50,1,0,kim,kim,,iic.,3,3,shr_new_nbest/new_2/340.csv
15,1,1,3,kiMetasya,1.025572104905999999999999937E-50,1,3,etasya,ā-ita,,n. sg. g.,6,9,shr_new_nbest/new_2/340.csv
16,2,1,3,kiMetasya,1.025572104905999999999999937E-50,1,3,etasya,ā-ita,,m. sg. g.,6,9,shr_new_nbest/new_2/340.csv
17,6,1,3,kiMetasya,1.025572104905999999999999937E-50,2,0,kim,kim,,n. sg. acc.,3,3,shr_new_nbest/new_2/340.csv
18,7,1,3,kiMetasya,1.025572104905999999999999937E-50,2,0,kim,kim,,n. sg. nom.,3,3,shr_new_nbest/new_2/340.csv
19,8,1,3,kiMetasya,1.025572104905999999999999937E-50,2,3,etasya,etad,,n. sg. g.,6,9,shr_new_nbest/new_2/340.csv
20,9,1,3,kiMetasya,1.025572104905999999999999937E-50,2,3,etasya,etad,,m. sg. g.,6,9,shr_new_nbest/new_2/340.csv
21,0,1,4,kime,2.918042899982999999999999822E-52,1,0,kime,kime,,?,4,4,shr_new_nbest/new_2/339.csv
22,5,3,1,tasya,0.9836065573770491796358597151,1,0,tasya,tad,,n. sg. g.,5,5,shr_new_nbest/new_2/337.csv
23,6,3,1,tasya,0.9836065573770491796358597151,1,0,tasya,tad,,m. sg. g.,5,5,shr_new_nbest/new_2/337.csv
24,2,3,2,etasya,1.359280327868852458060081795E-18,1,0,etasya,etad,,n. sg. g.,6,6,shr_new_nbest/new_2/338.csv
25,3,3,2,etasya,1.359280327868852458060081795E-18,1,0,etasya,etad,,m. sg. g.,6,6,shr_new_nbest/new_2/338.csv
26,7,3,2,etasya,1.359280327868852458060081795E-18,2,0,etasya,ā-ita,,n. sg. g.,6,6,shr_new_nbest/new_2/338.csv
27,8,3,2,etasya,1.359280327868852458060081795E-18,2,0,etasya,ā-ita,,m. sg. g.,6,6,shr_new_nbest/new_2/338.csv
28,3,4,1,mahAtmiyam,2.1600667791557014168E-95,1,0,mahātmiyam,mahātmiyam,,?,10,10,shr_new_nbest/new_2/344.csv
29,3,5,1,mAhAtmyam,0.9836065573770491809728567589,1,0,māhātmyam,māhātmya,,n. sg. acc.,9,9,shr_new_nbest/new_2/335.csv
30,4,5,1,mAhAtmyam,0.9836065573770491809728567589,1,0,māhātmyam,māhātmya,,n. sg. nom.,9,9,shr_new_nbest/new_2/335.csv
31,3,5,2,mahAtmyam,1.324380880744918033655331725E-52,1,0,mahātmyam,mahātmya,,m. sg. acc.,9,9,shr_new_nbest/new_2/342.csv
32,4,5,2,mahAtmyam,1.324380880744918033655331725E-52,1,0,mahātmyam,mahātmya,,n. sg. acc.,9,9,shr_new_nbest/new_2/342.csv
33,5,5,2,mahAtmyam,1.324380880744918033655331725E-52,1,0,mahātmyam,mahātmya,,n. sg. nom.,9,9,shr_new_nbest/new_2/342.csv
34,5,7,1,iti,0.9836065573770491809728567589,1,0,iti,iti,,part.,3,3,shr_new_nbest/new_2/335.csv
35,5,7,2,ite,1.952358688524590165214661435E-34,1,0,ite,ite,,?,3,3,shr_new_nbest/new_2/341.csv
36,,0,0,<eps>,1,1,0,<eps>,,,,1,1,
37,,2,0,<eps>,1,1,0,<eps>,,,,1,1,
38,,3,0,<eps>,0.01639344262295081900485995700,1,0,<eps>,,,,6,6,
39,,4,0,<eps>,1,1,0,<eps>,,,,10,10,
40,,5,0,<eps>,0.01639344262295081902714324106,1,0,<eps>,,,,9,9,
41,,6,0,<eps>,1,1,0,<eps>,,,,1,1,
42,,7,0,<eps>,0.01639344262295081902714324106,1,0,<eps>,,,,3,3,
43,,8,0,<eps>,1,1,0,<eps>,,,,1,1,
