,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,virUpAkza,0.9999999999999999999998810350,1,0,virūpākṣa,virūpākṣa,,m. sg. voc.,9,9,shr_new_nbest/new_3/451.csv
1,1,1,0,virUpAkza,0.9999999999999999999998810350,1,0,virūpākṣa,virūpākṣa,,n. sg. voc.,9,9,shr_new_nbest/new_3/451.csv
2,6,1,0,virUpAkza,0.9999999999999999999998810350,2,0,virūpa,virūpa,,iic.,6,6,shr_new_nbest/new_3/451.csv
3,13,1,0,virUpAkza,0.9999999999999999999998810350,3,0,virūpā,virūpa,,f. sg. nom.,6,6,shr_new_nbest/new_3/451.csv
4,15,1,0,virUpAkza,0.9999999999999999999998810350,4,5,akṣa,akṣa,,m. sg. voc.,4,9,shr_new_nbest/new_3/451.csv
5,17,1,0,virUpAkza,0.9999999999999999999998810350,5,5,akṣa,akṣa,,n. sg. voc.,4,9,shr_new_nbest/new_3/451.csv
6,18,1,0,virUpAkza,0.9999999999999999999998810350,5,5,akṣa,akṣan,,m. sg. voc.,4,9,shr_new_nbest/new_3/451.csv
7,20,1,0,virUpAkza,0.9999999999999999999998810350,6,5,akṣa,akṣ,,imp. [1] ac. sg. 2,4,9,shr_new_nbest/new_3/451.csv
8,0,1,1,virUpAkzA,1.189646999999999999999858474E-22,1,0,virūpa,virūpa,,iic.,6,6,shr_new_nbest/new_3/455.csv
9,5,1,1,virUpAkzA,1.189646999999999999999858474E-22,2,5,akṣā,akṣa,,f. sg. nom.,4,9,shr_new_nbest/new_3/455.csv
10,6,1,1,virUpAkzA,1.189646999999999999999858474E-22,2,5,akṣā,akṣan,,f. sg. nom.,4,9,shr_new_nbest/new_3/455.csv
11,0,1,2,virUpA,8.780627024999999999998955413E-65,1,0,virūpā,virūpa,,f. sg. nom.,6,6,shr_new_nbest/new_3/459.csv
12,1,4,1,kzA,9.457173E-33,1,0,kṣā,kṣā,,?,3,3,shr_new_nbest/new_3/459.csv
13,2,5,1,nAma,0.9777777777777186958310716085,1,0,nāma,nāma,,prep.,4,4,shr_new_nbest/new_3/451.csv
14,7,5,1,nAma,0.9777777777777186958310716085,2,0,nāma,nāman,,n. sg. acc.,4,4,shr_new_nbest/new_3/451.csv
15,8,5,1,nAma,0.9777777777777186958310716085,2,0,nāma,nāman,,n. sg. nom.,4,4,shr_new_nbest/new_3/451.csv
16,14,5,1,nAma,0.9777777777777186958310716085,3,0,nāma,nāman,,n. sg. voc.,4,4,shr_new_nbest/new_3/451.csv
17,16,5,1,nAma,0.9777777777777186958310716085,4,0,na,na,,part.,2,2,shr_new_nbest/new_3/451.csv
18,19,5,1,nAma,0.9777777777777186958310716085,5,0,nā,nṛ,,m. sg. nom.,2,2,shr_new_nbest/new_3/451.csv
19,21,5,1,nAma,0.9777777777777186958310716085,6,1,ama,am,,imp. [1] ac. sg. 2,3,4,shr_new_nbest/new_3/451.csv
20,22,5,1,nAma,0.9777777777777186958310716085,7,1,āma,am,,pft. ac. pl. 2,3,4,shr_new_nbest/new_3/451.csv
21,23,5,1,nAma,0.9777777777777186958310716085,7,1,āma,am,,pft. ac. sg. 3,3,4,shr_new_nbest/new_3/451.csv
22,24,5,1,nAma,0.9777777777777186958310716085,7,1,āma,am,,pft. ac. sg. 1,3,4,shr_new_nbest/new_3/451.csv
23,25,5,1,nAma,0.9777777777777186958310716085,8,1,āma,āma,,m. sg. voc.,3,4,shr_new_nbest/new_3/451.csv
24,26,5,1,nAma,0.9777777777777186958310716085,8,1,āma,āma,,n. sg. voc.,3,4,shr_new_nbest/new_3/451.csv
25,2,5,2,nAmA,6.042400711110746000750756489E-14,1,0,na,na,,part.,2,2,shr_new_nbest/new_3/452.csv
26,3,5,2,nAmA,6.042400711110746000750756489E-14,1,2,mā,mā,,part.,2,4,shr_new_nbest/new_3/452.csv
27,8,5,2,nAmA,6.042400711110746000750756489E-14,2,0,nā,nṛ,,m. sg. nom.,2,2,shr_new_nbest/new_3/452.csv
28,9,5,2,nAmA,6.042400711110746000750756489E-14,2,2,mā,asmad,,m. sg. acc.,2,4,shr_new_nbest/new_3/452.csv
29,15,5,2,nAmA,6.042400711110746000750756489E-14,3,1,āmā,āma,,f. sg. nom.,3,4,shr_new_nbest/new_3/452.csv
30,17,5,2,nAmA,6.042400711110746000750756489E-14,4,1,amā,amā,,adv.,3,4,shr_new_nbest/new_3/452.csv
31,3,7,0,diggajaH,0.9999999999999999999999895090,1,0,dik,diś,,iic.,3,3,shr_new_nbest/new_3/451.csv
32,4,7,0,diggajaH,0.9999999999999999999999895090,1,3,gajaḥ,gaja,,m. sg. nom.,5,8,shr_new_nbest/new_3/451.csv
33,9,7,0,diggajaH,0.9999999999999999999999895090,2,0,dik,diś,,f. sg. nom.,3,3,shr_new_nbest/new_3/451.csv
34,10,7,0,diggajaH,0.9999999999999999999999895090,2,3,ga,ga,,iic.,2,5,shr_new_nbest/new_3/451.csv
35,11,7,0,diggajaH,0.9999999999999999999999895090,2,3,ga,ga,,iic.,2,5,shr_new_nbest/new_3/451.csv
36,12,7,0,diggajaH,0.9999999999999999999999895090,2,5,jaḥ,ja,,m. sg. nom.,3,8,shr_new_nbest/new_3/451.csv
37,3,7,1,diggajAH,1.049126999999999999999988994E-23,1,0,dik,diś,,iic.,3,3,shr_new_nbest/new_3/454.csv
38,4,7,1,diggajAH,1.049126999999999999999988994E-23,1,3,gajāḥ,gaja,,m. pl. nom.,5,8,shr_new_nbest/new_3/454.csv
39,9,7,1,diggajAH,1.049126999999999999999988994E-23,2,0,dik,diś,,f. sg. nom.,3,3,shr_new_nbest/new_3/454.csv
40,10,7,1,diggajAH,1.049126999999999999999988994E-23,2,3,gajāḥ,gaja,,m. pl. voc.,5,8,shr_new_nbest/new_3/454.csv
41,13,7,1,diggajAH,1.049126999999999999999988994E-23,3,3,ga,ga,,iic.,2,5,shr_new_nbest/new_3/454.csv
42,14,7,1,diggajAH,1.049126999999999999999988994E-23,3,3,ga,ga,,iic.,2,5,shr_new_nbest/new_3/454.csv
43,15,7,1,diggajAH,1.049126999999999999999988994E-23,3,5,jāḥ,ja,,m. pl. nom.,3,8,shr_new_nbest/new_3/454.csv
44,16,7,1,diggajAH,1.049126999999999999999988994E-23,3,5,jāḥ,ja,,f. pl. acc.,3,8,shr_new_nbest/new_3/454.csv
45,17,7,1,diggajAH,1.049126999999999999999988994E-23,3,5,jāḥ,ja,,f. pl. nom.,3,8,shr_new_nbest/new_3/454.csv
46,20,7,1,diggajAH,1.049126999999999999999988994E-23,4,5,jāḥ,ja,,m. pl. voc.,3,8,shr_new_nbest/new_3/454.csv
47,21,7,1,diggajAH,1.049126999999999999999988994E-23,4,5,jāḥ,ja,,f. pl. voc.,3,8,shr_new_nbest/new_3/454.csv
48,5,10,1,DfzwaH,2.269132500496E-28,1,0,dhṛṣṭaḥ,dhṛṣṭa,,m. sg. nom.,7,6,shr_new_nbest/new_3/453.csv
49,5,10,2,dDfzwaH,4.435702701688E-43,1,0,ddhṛṣṭaḥ,ddhṛṣṭaḥ,,?,8,7,shr_new_nbest/new_3/457.csv
50,5,11,1,dfzwaH,0.9777777777777777770824691358,1,0,dṛṣṭaḥ,dṛṣṭa,,m. sg. nom.,6,6,shr_new_nbest/new_3/451.csv
51,,0,0,<eps>,1,1,0,<eps>,,,,1,1,
52,,2,0,<eps>,1,1,0,<eps>,,,,1,1,
53,,3,0,<eps>,1,1,0,<eps>,,,,1,1,
54,,4,0,<eps>,1,1,0,<eps>,,,,3,3,
55,,5,0,<eps>,0.02222222222222088016181728403,1,0,<eps>,,,,4,4,
56,,6,0,<eps>,1,1,0,<eps>,,,,1,1,
57,,8,0,<eps>,1,1,0,<eps>,,,,1,1,
58,,9,0,<eps>,1,1,0,<eps>,,,,1,1,
59,,10,0,<eps>,1,1,0,<eps>,,,,7,7,
60,,11,0,<eps>,0.02222222222222222291753086420,1,0,<eps>,,,,6,6,
61,,12,0,<eps>,1,1,0,<eps>,,,,1,1,
