,old_id,binNumber,WCNedgeNumber,WCNedgeWord,WCN Confidence Score,level,position,word,lemma,pre_verb,morph,wordlenth,endposition,OriginalCSV
0,0,1,0,umAyAH,0.9999999995655657001887331609,1,0,umāyāḥ,umā,,f. sg. g.,6,6,shr_new_nbest/new_2/1355.csv
1,1,1,0,umAyAH,0.9999999995655657001887331609,1,0,umāyāḥ,umā,,f. sg. abl.,6,6,shr_new_nbest/new_2/1355.csv
2,8,1,0,umAyAH,0.9999999995655657001887331609,2,0,umā,umā,,iic.,3,3,shr_new_nbest/new_2/1355.csv
3,9,1,0,umAyAH,0.9999999995655657001887331609,2,3,yāḥ,ya,,f. pl. acc.,3,6,shr_new_nbest/new_2/1355.csv
4,10,1,0,umAyAH,0.9999999995655657001887331609,2,3,yāḥ,ya,,f. pl. nom.,3,6,shr_new_nbest/new_2/1355.csv
5,17,1,0,umAyAH,0.9999999995655657001887331609,3,0,umā,umā,,f. sg. nom.,3,3,shr_new_nbest/new_2/1355.csv
6,18,1,0,umAyAH,0.9999999995655657001887331609,3,3,yāḥ,ya,,f. pl. voc.,3,6,shr_new_nbest/new_2/1355.csv
7,21,1,0,umAyAH,0.9999999995655657001887331609,4,0,u,u,,ind.,1,1,shr_new_nbest/new_2/1355.csv
8,22,1,0,umAyAH,0.9999999995655657001887331609,4,1,māyāḥ,māyā,,f. pl. voc.,5,6,shr_new_nbest/new_2/1355.csv
9,23,1,0,umAyAH,0.9999999995655657001887331609,4,1,māyāḥ,māya,,m. pl. voc.,5,6,shr_new_nbest/new_2/1355.csv
10,26,1,0,umAyAH,0.9999999995655657001887331609,5,2,ayāḥ,aya,,m. pl. nom.,4,6,shr_new_nbest/new_2/1355.csv
11,27,1,0,umAyAH,0.9999999995655657001887331609,5,2,ayāḥ,aya,,f. pl. acc.,4,6,shr_new_nbest/new_2/1355.csv
12,28,1,0,umAyAH,0.9999999995655657001887331609,5,2,ayāḥ,aya,,f. pl. nom.,4,6,shr_new_nbest/new_2/1355.csv
13,30,1,0,umAyAH,0.9999999995655657001887331609,6,2,ayāḥ,aya,,m. pl. voc.,4,6,shr_new_nbest/new_2/1355.csv
14,31,1,0,umAyAH,0.9999999995655657001887331609,6,2,ayāḥ,aya,,f. pl. voc.,4,6,shr_new_nbest/new_2/1355.csv
15,33,1,0,umAyAH,0.9999999995655657001887331609,7,2,āyāḥ,ā-yā,,impft. [2] ac. sg. 2,4,6,shr_new_nbest/new_2/1355.csv
16,37,1,0,umAyAH,0.9999999995655657001887331609,8,2,ayāḥ,yā,,impft. [2] ac. sg. 2,4,6,shr_new_nbest/new_2/1355.csv
17,39,1,0,umAyAH,0.9999999995655657001887331609,9,3,yāḥ,yad,,f. pl. acc.,3,6,shr_new_nbest/new_2/1355.csv
18,40,1,0,umAyAH,0.9999999995655657001887331609,9,3,yāḥ,yad,,f. pl. nom.,3,6,shr_new_nbest/new_2/1355.csv
19,0,1,1,mAyAH,4.344342998112668390655021587E-10,1,0,māyāḥ,māyā,,f. pl. acc.,5,5,shr_new_nbest/new_2/1363.csv
20,1,1,1,mAyAH,4.344342998112668390655021587E-10,1,0,māyāḥ,māyā,,f. pl. nom.,5,5,shr_new_nbest/new_2/1363.csv
21,2,1,1,mAyAH,4.344342998112668390655021587E-10,1,0,māyāḥ,māya,,m. pl. nom.,5,5,shr_new_nbest/new_2/1363.csv
22,9,1,1,mAyAH,4.344342998112668390655021587E-10,2,0,māyāḥ,mā,,opt. [2] ac. sg. 2,5,5,shr_new_nbest/new_2/1363.csv
23,16,1,1,mAyAH,4.344342998112668390655021587E-10,3,0,māyāḥ,māyā,,f. pl. voc.,5,5,shr_new_nbest/new_2/1363.csv
24,17,1,1,mAyAH,4.344342998112668390655021587E-10,3,0,māyāḥ,māya,,m. pl. voc.,5,5,shr_new_nbest/new_2/1363.csv
25,20,1,1,mAyAH,4.344342998112668390655021587E-10,4,0,mā,mā,,part.,2,2,shr_new_nbest/new_2/1363.csv
26,21,1,1,mAyAH,4.344342998112668390655021587E-10,4,2,yāḥ,yad,,f. pl. acc.,3,5,shr_new_nbest/new_2/1363.csv
27,22,1,1,mAyAH,4.344342998112668390655021587E-10,4,2,yāḥ,yad,,f. pl. nom.,3,5,shr_new_nbest/new_2/1363.csv
28,25,1,1,mAyAH,4.344342998112668390655021587E-10,5,0,mā,asmad,,m. sg. acc.,2,2,shr_new_nbest/new_2/1363.csv
29,27,1,1,mAyAH,4.344342998112668390655021587E-10,6,1,āyāḥ,ā-yā,,impft. [2] ac. sg. 2,4,5,shr_new_nbest/new_2/1363.csv
30,29,1,1,mAyAH,4.344342998112668390655021587E-10,7,1,ayāḥ,yā,,impft. [2] ac. sg. 2,4,5,shr_new_nbest/new_2/1363.csv
31,2,5,0,yA,1,1,0,yā,yad,,f. sg. nom.,2,2,shr_new_nbest/new_2/1355.csv
32,3,7,0,kAmanA,0.9999984540940978965270307963,1,0,kāmanā,kāmana,,f. sg. nom.,6,6,shr_new_nbest/new_2/1355.csv
